Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
5.1875		0.0676876	0.0252513	0.0517829	0.019695	67.6876	25.2513	51.7829	19.695	0.397511	0.158433	0.431162	0.169535	0	0	0	0	122.03	18.1441	103.655	15.5017	122.03	18.1441	103.655	15.5017					0.0929389	0.0714778	1	1	88.9276	44.1236	0.774335	1.04924	0	0	250	0.110506	0.153875	0.249456	0.249456	7.47987	3.88555	12.9175	4.91302	33.2159	19.3619					0	4.80631	6.02886	0	0	8.77903	8.49171	0				-0.169142	-0.182996			907.061	928.522			26.2671	20.5963			0.25	67.6876	25.2513	0	0	0	0	68.8597	33.2159	46.2962	19.3619	0.0625		0	0.0710072	0.238754	0	0	0.169535	0.431162	0					0	1.22255	-1.22255	0	0	-0.287318	0.287318	0	0	4.80631	6.02886	0	0	8.77903	8.49171	0	1.22255	-1.22255	-0.287318	0.287318										22.0072	2.14072	5.37109	11.1252	6.47872	2.54747	6.47872	2.54747	5.37109	2.14072	6.47872	2.54747
5.25		0.0749234	0.0260661	0.057436	0.0203747	74.9234	26.0661	57.436	20.3747	0.419972	0.157253	0.453486	0.167505	0	0	0	0	141.44	18.4251	120.099	15.7366	141.44	18.4251	120.099	15.7366					0.100989	0.0778107	1	1	96.6308	45.2576	0.756386	1.05782	0	0	250	0.102652	0.145384	0.233813	0.233813	7.69107	3.78958	13.4293	4.76388	35.3703	19.7299					0	5.18882	6.57327	0	0	9.62083	9.23964	0				-0.166841	-0.182481			899.011	922.189			27.1089	20.968			0.25	74.9234	26.0661	0	0	0	0	73.0902	35.3703	47.8744	19.7299	0.0625		0	0.069255	0.252177	0	0	0.167505	0.453486	0					0	1.38445	-1.38445	0	0	-0.38119	0.38119	0	0	5.18882	6.57327	0	0	9.62083	9.23964	0	1.38445	-1.38445	-0.38119	0.38119										23.9931	2.23173	5.96022	11.6748	7.17902	2.65174	7.17902	2.65174	5.96022	2.23173	7.17902	2.65174
5.3125		0.0833692	0.0268943	0.064079	0.0210843	83.3692	26.8943	64.079	21.0843	0.444227	0.155366	0.477408	0.164675	0	0	0	0	164.757	18.5886	139.933	15.8818	164.757	18.5886	139.933	15.8818					0.110263	0.0851633	1	1	105.557	46.4091	0.736783	1.06668	0	0	250	0.0949283	0.136872	0.217965	0.217965	7.9141	3.68108	13.967	4.59565	37.8424	20.126					0	5.60921	7.18453	0	0	10.5522	10.0658	0				-0.16423	-0.181947			889.737	914.837			28.0436	21.3557			0.25	83.3692	26.8943	0	0	0	0	77.7729	37.8424	49.5035	20.126	0.0625		0	0.0672815	0.26714	0	0	0.164675	0.477408	0					0	1.57532	-1.57532	0	0	-0.486372	0.486372	0	0	5.60921	7.18453	0	0	10.5522	10.0658	0	1.57532	-1.57532	-0.486372	0.486372										26.2747	2.32813	6.65665	12.2616	8.00311	2.76056	8.00311	2.76056	6.65665	2.32813	8.00311	2.76056
5.375		0.0932703	0.0277275	0.0719214	0.0218201	93.2703	27.7275	71.9214	21.8201	0.470339	0.152674	0.502967	0.160958	0	0	0	0	192.803	18.6053	163.916	15.9145	192.803	18.6053	163.916	15.9145					0.120998	0.0937415	1	1	115.953	47.5709	0.715664	1.07596	0	0	250	0.0873493	0.12835	0.201977	0.201977	8.1471	3.55882	14.5265	4.40716	40.6878	20.549					0	6.06882	7.87004	0	0	11.5763	10.9748	0				-0.161255	-0.181394			879.002	906.258			29.088	21.7606			0.25	93.2703	27.7275	0	0	0	0	82.9835	40.6878	51.1844	20.549	0.0625		0	0.065067	0.283835	0	0	0.160958	0.502967	0					0	1.80121	-1.80121	0	0	-0.60154	0.60154	0	0	6.06882	7.87004	0	0	11.5763	10.9748	0	1.80121	-1.80121	-0.60154	0.60154										28.9149	2.42992	7.48576	12.8879	8.97958	2.87362	8.97958	2.87362	7.48576	2.42992	8.97958	2.87362
5.4375		0.104924	0.0285553	0.0812206	0.0225769	104.924	28.5553	81.2206	22.5769	0.498328	0.149085	0.530165	0.156279	0	0	0	0	226.537	18.4447	192.954	15.8104	226.537	18.4447	192.954	15.8104					0.133479	0.103798	1	1	128.116	48.7338	0.693223	1.08585	0	0	250	0.0799327	0.119826	0.185927	0.185927	8.38686	3.42167	15.1011	4.19767	43.9742	20.9976					0	6.56754	8.6371	0	0	12.6931	11.9695	0				-0.157847	-0.180824			866.521	896.202			30.2631	22.1838			0.25	104.924	28.5553	0	0	0	0	88.8129	43.9742	52.9174	20.9976	0.0625		0	0.0625933	0.302469	0	0	0.156279	0.530165	0					0	2.06957	-2.06957	0	0	-0.723598	0.723598	0	0	6.56754	8.6371	0	0	12.6931	11.9695	0	2.06957	-2.06957	-0.723598	0.723598										31.9946	2.537	8.48011	13.5562	10.1449	2.99045	10.1449	2.99045	8.48011	2.537	10.1449	2.99045
5.5		0.118688	0.0293649	0.0922912	0.0233479	118.688	29.3649	92.2912	23.3479	0.528164	0.14452	0.55895	0.15058	0	0	0	0	267.028	18.0775	228.104	15.5458	267.028	18.0775	228.104	15.5458					0.148053	0.115639	1	1	142.404	49.8866	0.66972	1.09653	0	0	250	0.0726974	0.111315	0.169912	0.169912	8.62828	3.26877	15.6814	3.9671	47.7836	21.47					0	7.10289	9.49243	0	0	13.8972	13.0503	0				-0.153924	-0.180238			851.947	884.361			31.595	22.6264			0.25	118.688	29.3649	0	0	0	0	95.3706	47.7836	54.7021	21.47	0.0625		0	0.0598453	0.323257	0	0	0.15058	0.55895	0					0	2.38954	-2.38954	0	0	-0.846831	0.846831	0	0	7.10289	9.49243	0	0	13.8972	13.0503	0	2.38954	-2.38954	-0.846831	0.846831										35.6178	2.64917	9.6817	14.2687	11.5458	3.1104	11.5458	3.1104	9.6817	2.64917	11.5458	3.1104
5.5625		0.134987	0.0301411	0.105515	0.0241245	134.987	30.1411	105.515	24.1245	0.55974	0.13892	0.589206	0.14383	0	0	0	0	315.405	17.4789	270.551	15.1	315.405	17.4789	270.551	15.1					0.165128	0.129639	1	1	159.242	51.0164	0.645485	1.10822	0	0	250	0.0656644	0.102836	0.154044	0.154044	8.86384	3.09961	16.2539	3.71624	52.2151	21.9634					0	7.66899	10.4413	0	0	15.1762	14.2143	0				-0.149386	-0.179638			834.872	870.361			33.1162	23.0895			0.25	134.987	30.1411	0	0	0	0	102.789	52.2151	56.5374	21.9634	0.0625		0	0.0568128	0.346414	0	0	0.14383	0.589206	0					0	2.77232	-2.77232	0	0	-0.96185	0.96185	0	0	7.66899	10.4413	0	0	15.1762	14.2143	0	2.77232	-2.77232	-0.96185	0.96185										39.9208	2.76603	11.145	15.0275	13.2424	3.23257	13.2424	3.23257	11.145	2.76603	13.2424	3.23257
5.625		0.154319	0.0308666	0.121348	0.0248961	154.319	30.8666	121.348	24.8961	0.592863	0.132263	0.620732	0.13604	0	0	0	0	372.737	16.6324	321.544	14.4578	372.737	16.6324	321.544	14.4578					0.185186	0.146244	1	1	179.128	52.1088	0.620925	1.12114	0	0	250	0.0588582	0.0944129	0.138452	0.138452	9.08294	2.9142	16.8009	3.44691	57.3883	22.4745					0	8.2551	11.4865	0	0	16.5082	15.4538	0				-0.144113	-0.179026			814.814	853.756			34.868	23.5744			0.25	154.319	30.8666	0	0	0	0	111.225	57.3883	58.4212	22.4745	0.0625		0	0.0534937	0.372135	0	0	0.13604	0.620732	0					0	3.23142	-3.23142	0	0	-1.05439	1.05439	0	0	8.2551	11.4865	0	0	16.5082	15.4538	0	3.23142	-3.23142	-1.05439	1.05439										45.0829	2.88705	12.9411	15.8342	15.3123	3.35586	15.3123	3.35586	12.9411	2.88705	15.3123	3.35586
5.6875		0.177249	0.031522	0.140329	0.0256502	177.249	31.522	140.329	25.6502	0.627229	0.124573	0.653232	0.12727	0	0	0	0	439.828	15.535	382.262	13.6133	439.828	15.535	382.262	13.6133					0.208771	0.165979	1	1	202.626	53.1484	0.596517	1.13551	0	0	250	0.0523068	0.0860768	0.123279	0.123279	9.27134	2.71331	17.2996	3.16213	63.4465	22.999					0	8.84421	12.627	0	0	17.8596	16.7555	0				-0.137961	-0.178408			791.229	834.021			36.9026	24.0821			0.25	177.249	31.522	0	0	0	0	120.87	63.4465	60.3504	22.999	0.0625		0	0.049897	0.400577	0	0	0.12727	0.653232	0					0	3.78276	-3.78276	0	0	-1.10408	1.10408	0	0	8.84421	12.627	0	0	17.8596	16.7555	0	3.78276	-3.78276	-1.10408	1.10408										51.3425	3.01148	15.1629	16.6897	17.8561	3.47893	17.8561	3.47893	15.1629	3.01148	17.8561	3.47893
5.75		0.204396	0.0320869	0.16307	0.0263724	204.396	32.0869	163.07	26.3724	0.662423	0.115933	0.686309	0.117638	0	0	0	0	516.887	14.2012	453.574	12.5734	516.887	14.2012	453.574	12.5734					0.236483	0.189442	1	1	230.352	54.1193	0.572811	1.15154	0	0	250	0.0460425	0.0778691	0.10868	0.10868	9.41089	2.49858	17.7224	2.86615	70.5592	23.5317					0	9.41157	13.856	0	0	19.1832	18.0996	0				-0.13076	-0.177788			763.517	810.558			39.2869	24.6137			0.25	204.396	32.0869	0	0	0	0	131.948	70.5592	62.3205	23.5317	0.0625		0	0.0460459	0.431825	0	0	0.117638	0.686309	0					0	4.44438	-4.44438	0	0	-1.08359	1.08359	0	0	9.41157	13.856	0	0	19.1832	18.0996	0	4.44438	-4.44438	-1.08359	1.08359										59.0188	3.13836	17.9321	17.5941	21.0038	3.6002	21.0038	3.6002	17.9321	3.13836	21.0038	3.6002
5.8125		0.236391	0.0325406	0.190243	0.0270469	236.391	32.5406	190.243	27.0469	0.697912	0.106488	0.719471	0.107326	0	0	0	0	603.059	12.6664	535.665	11.3603	603.059	12.6664	535.665	11.3603					0.268931	0.21729	1	1	262.935	55.0069	0.550413	1.16942	0	0	250	0.0401023	0.0698413	0.0948124	0.0948124	9.47981	2.27268	18.0374	2.56438	78.924	24.0664					0	9.92397	15.1594	0	0	20.4179	19.4594	0				-0.122313	-0.17717			731.069	782.71			42.1063	25.1698			0.25	236.391	32.5406	0	0	0	0	144.723	78.924	64.326	24.0664	0.0625		0	0.0419812	0.46586	0	0	0.107326	0.719471	0					0	5.23539	-5.23539	0	0	-0.95849	0.95849	0	0	9.92397	15.1594	0	0	20.4179	19.4594	0	5.23539	-5.23539	-0.95849	0.95849										68.5422	3.2665	21.4084	18.5461	24.9235	3.71791	24.9235	3.71791	21.4084	3.2665	24.9235	3.71791
5.875		0.273817	0.032863	0.222535	0.0276565	273.817	32.863	222.535	27.6565	0.733073	0.0964488	0.752149	0.0965709	0	0	0	0	695.843	10.9877	627.512	10.013	695.843	10.9877	627.512	10.013					0.30668	0.250191	1	1	300.954	55.7985	0.529973	1.18927	0	0	250	0.0345265	0.0620561	0.0818295	0.0818295	9.45392	2.03935	18.2099	2.26312	88.7656	24.5961					0	10.3402	16.5141	0	0	21.4904	20.8018	0				-0.112394	-0.176563			693.32	749.809			45.4707	25.7514			0.25	273.817	32.863	0	0	0	0	159.497	88.7656	66.3597	24.5961	0.0625		0	0.0377633	0.502513	0	0	0.0965709	0.752149	0					0	6.17385	-6.17385	0	0	-0.688558	0.688558	0	0	10.3402	16.5141	0	0	21.4904	20.8018	0	6.17385	-6.17385	-0.688558	0.688558										80.4953	3.39453	25.8007	19.5427	29.8315	3.83016	29.8315	3.83016	25.8007	3.39453	29.8315	3.83016
5.9375		0.317102	0.0330364	0.260573	0.0281839	317.102	33.0364	260.573	28.1839	0.767225	0.0860815	0.783735	0.0856568	0	0	0	0	790.519	9.24045	726.251	8.58521	790.519	9.24045	726.251	8.58521					0.350138	0.288757	1	1	344.83	56.4853	0.512169	1.21118	0	0	250	0.029357	0.0545861	0.0698667	0.0698667	9.30917	1.80333	18.2054	1.96912	100.331	25.1127					0	10.6138	17.8868	0	0	22.3198	22.0887	0				-0.100756	-0.175974			649.862	711.243			49.5211	26.3589			0.25	317.102	33.0364	0	0	0	0	176.611	100.331	68.4137	25.1127	0.0625		0	0.0334714	0.541428	0	0	0.0856568	0.783735	0					0	7.27297	-7.27297	0	0	-0.231133	0.231133	0	0	10.6138	17.8868	0	0	22.3198	22.0887	0	7.27297	-7.27297	-0.231133	0.231133										95.6693	3.52086	31.3806	20.5784	36.0039	3.93498	36.0039	3.93498	31.3806	3.52086	36.0039	3.93498
6		0.366382	0.0330466	0.304811	0.0286119	366.382	33.0466	304.811	28.6119	0.799682	0.0756869	0.813631	0.0748869	0	0	0	0	879.804	7.51073	826.569	7.14121	879.804	7.51073	826.569	7.14121					0.399429	0.333423	1	1	394.692	57.0628	0.497679	1.2351	0	0	250	0.0246343	0.0475107	0.0590314	0.0590314	9.02555	1.57007	17.9934	1.689	113.879	25.608					0	10.6987	19.2345	0	0	22.8264	23.2795	0				-0.0871396	-0.175411			600.571	666.577			54.4377	26.9925			0.25	366.382	33.0466	0	0	0	0	196.43	113.879	70.4785	25.608	0.0625		0	0.0292009	0.582042	0	0	0.0748869	0.813631	0					0	8.53587	-8.53587	0	0	0.453135	-0.453135	0	0	10.6987	19.2345	0	0	22.8264	23.2795	0	8.53587	-8.53587	0.453135	-0.453135										115.138	3.64373	38.4984	21.6453	43.79	4.03044	43.79	4.03044	38.4984	3.64373	43.79	4.03044
6.0625		0.421339	0.0328844	0.355376	0.0289243	421.339	32.8844	355.376	28.9243	0.829825	0.0655729	0.841309	0.0645567	0	0	0	0	954.12	5.88436	920.412	5.74836	954.12	5.88436	920.412	5.74836					0.454224	0.3843	1	1	450.213	57.5322	0.487166	1.26093	0	0	250	0.0203923	0.0409105	0.0493921	0.0493921	8.59208	1.34532	17.5527	1.42863	129.661	26.0729					0	10.5571	20.5063	0	0	22.9419	24.3343	0				-0.0712945	-0.174883			545.776	615.7			60.4496	27.6522			0.25	421.339	32.8844	0	0	0	0	219.329	129.661	72.5439	26.0729	0.0625		0	0.025056	0.623586	0	0	0.0645567	0.841309	0					0	9.94919	-9.94919	0	0	1.39236	-1.39236	0	0	10.5571	20.5063	0	0	22.9419	24.3343	0	9.94919	-9.94919	1.39236	-1.39236										140.353	3.76127	47.5988	22.732	53.6237	4.11475	53.6237	4.11475	47.5988	3.76127	53.6237	4.11475
6.125		0.481056	0.0325463	0.411891	0.0291073	481.056	32.5463	411.891	29.1073	0.857155	0.0560226	0.866357	0.054924	0	0	0	0	1002.81	4.43431	997.384	4.46834	1002.81	4.43431	997.384	4.46834					0.513603	0.440999	1	1	510.467	57.9	0.48125	1.28841	0	0	250	0.0166542	0.0348596	0.0409721	0.0409721	8.01162	1.13455	16.876	1.19258	147.891	26.4986					0	10.1697	21.6472	0	0	22.6227	25.2173	0				-0.0530049	-0.174397			486.397	559.001			67.844	28.3375			0.25	481.056	32.5463	0	0	0	0	245.662	147.891	74.5992	26.4986	0.0625		0	0.0211404	0.665121	0	0	0.054924	0.866357	0					0	11.4775	-11.4775	0	0	2.59457	-2.59457	0	0	10.1697	21.6472	0	0	22.6227	25.2173	0	11.4775	-11.4775	2.59457	-2.59457										173.263	3.87154	59.2352	23.8241	66.0343	4.18634	66.0343	4.18634	59.2352	3.87154	66.0343	4.18634
6.1875		0.543948	0.0320352	0.473335	0.0291498	543.948	32.0352	473.335	29.1498	0.881349	0.0472652	0.888524	0.0461833	0	0	0	0	1016.38	3.21012	1046.2	3.34886	1016.38	3.21012	1046.2	3.34886					0.575984	0.502485	1	1	573.86	58.1771	0.48048	1.31724	0	0	250	0.0134275	0.029417	0.0337479	0.0337479	7.30389	0.942378	15.9741	0.983745	168.714	26.8766					0	9.54379	22.6047	0	0	21.8602	25.9003	0				-0.0321261	-0.173963			424.016	497.515			76.9746	29.0479			0.25	543.948	32.0352	0	0	0	0	275.728	168.714	76.6333	26.8766	0.0625		0	0.0175454	0.705622	0	0	0.0461833	0.888524	0					0	13.0609	-13.0609	0	0	4.04014	-4.04014	0	0	9.54379	22.6047	0	0	21.8602	25.9003	0	13.0609	-13.0609	4.04014	-4.04014										216.449	3.97265	74.0775	24.9044	81.6505	4.24399	81.6505	4.24399	74.0775	3.97265	81.6505	4.24399
6.25		0.607832	0.0313606	0.537977	0.0290451	607.832	31.3606	537.977	29.0451	0.902276	0.0394557	0.907728	0.0384529	0	0	0	0	989.392	2.23223	1057.2	2.4179	989.392	2.23223	1057.2	2.4179					0.639193	0.567022	1	1	638.2	58.3778	0.48531	1.34701	0	0	250	0.0107017	0.024618	0.0276537	0.0276537	6.50482	0.772035	14.877	0.803205	192.166	27.199					0	8.71602	23.3351	0	0	20.6868	26.3651	0				-0.00862144	-0.173588			360.807	432.978			88.2676	29.782			0.25	607.832	31.3606	0	0	0	0	309.725	192.166	78.6355	27.199	0.0625		0	0.0143395	0.74409	0	0	0.0384529	0.907728	0					0	14.6191	-14.6191	0	0	5.6783	-5.6783	0	0	8.71602	23.3351	0	0	20.6868	26.3651	0	14.6191	-14.6191	5.6783	-5.6783										273.267	4.06281	92.9088	25.9534	101.198	4.28691	101.198	4.28691	92.9088	4.06281	101.198	4.28691
6.3125		0.670176	0.0305382	0.603477	0.0287912	670.176	30.5382	603.477	28.7912	0.919994	0.0326672	0.924044	0.031773	0	0	0	0	922.635	1.49283	1025.31	1.68197	922.635	1.49283	1025.31	1.68197					0.700715	0.632268	0.930372	1	700.951	58.5173	0.496061	1.37729	0	0	250	0.00844776	0.0204697	0.0225903	0.0225903	5.66149	0.625108	13.6327	0.650401	202.956	27.4591					0	7.74831	23.8099	0	0	19.1743	26.6043	0				0.0174069	-0.173279			299.285	367.732			102.221	30.5385			0.25	670.176	30.5382	0	0	0	0	347.715	218.145	80.5955	27.4591	0.0625		0	0.0115616	0.779676	0	0	0.031773	0.924044	0					0	16.0616	-16.0616	0	0	7.43004	-7.43004	0	0	7.74831	23.8099	0	0	19.1743	26.6043	0	16.0616	-16.0616	7.43004	-7.43004										347.983	4.14048	116.607	26.9511	125.486	4.31479	125.486	4.31479	116.607	4.14048	125.486	4.31479
6.375		0.728491	0.0295886	0.667171	0.0283913	728.491	29.5886	667.171	28.3913	0.934102	0.0271516	0.937086	0.0263638	0	0	0	0	823.115	0.971766	951.667	1.13936	823.115	0.971766	951.667	1.13936					0.75808	0.695562	0.81718	1	759.62	58.6106	0.512889	1.40767	0	0	250	0.00668744	0.0170916	0.0186154	0.0186154	4.87174	0.505715	12.4196	0.528513	202.126	27.6515					0	6.78232	23.9736	0	0	17.5891	26.6051	0				0.045705	-0.17304			241.92	304.438			118.201	31.3155			0.25	728.491	29.5886	0	0	0	0	389.601	247.346	82.5042	27.6515	0.0625		0	0.00931009	0.810232	0	0	0.0263638	0.937086	0					0	17.1913	-17.1913	0	0	9.01592	-9.01592	0	0	6.78232	23.9736	0	0	17.5891	26.6051	0	17.1913	-17.1913	9.01592	-9.01592										441.398	4.20446	144.647	27.8784	153.829	4.3278	153.829	4.3278	144.647	4.20446	153.829	4.3278
6.4375		0.780706	0.0285432	0.726437	0.0278659	780.706	28.5432	726.437	27.8659	0.944913	0.0228574	0.94713	0.0221535	0	0	0	0	703.584	0.622253	845.234	0.758379	703.584	0.622253	845.234	0.758379					0.809249	0.754303	0.696483	1	812.139	58.6713	0.535785	1.43773	0	0	250	0.00535557	0.0144483	0.0155977	0.0155977	4.18113	0.412402	11.3307	0.434644	195.185	27.7726					0	5.89899	23.8374	0	0	16.0932	26.3927	0				0.0758791	-0.172876			190.751	245.697			135.435	32.1109			0.25	780.706	28.5432	0	0	0	0	435.131	280.244	84.3535	27.7726	0.0625		0	0.00755597	0.835134	0	0	0.0221535	0.94713	0					0	17.9384	-17.9384	0	0	10.2995	-10.2995	0	0	5.89899	23.8374	0	0	16.0932	26.3927	0	17.9384	-17.9384	10.2995	-10.2995										552.909	4.25525	175.91	28.7269	185.009	4.32739	185.009	4.32739	175.91	4.25525	185.009	4.32739
6.5		0.82554	0.0274352	0.7792	0.0272425	825.54	27.4352	779.2	27.2425	0.953119	0.0195563	0.954804	0.0189075	0	0	0	0	578.425	0.394417	720.018	0.498495	578.425	0.394417	720.018	0.498495					0.852975	0.806443	0.570277	1	857.234	58.7102	0.56452	1.46716	0	0	250	0.00435306	0.0124078	0.0133191	0.0133191	3.59362	0.34041	10.3783	0.362845	180.686	27.8208					0	5.12162	23.4569	0	0	14.7327	26.0112	0				0.107431	-0.172787			147.025	193.557			153.415	32.9223			0.25	825.54	27.4352	0	0	0	0	483.926	316.839	86.1374	27.8208	0.0625		0	0.00620397	0.854993	0	0	0.0189075	0.954804	0					0	18.3353	-18.3353	0	0	11.2785	-11.2785	0	0	5.12162	23.4569	0	0	14.7327	26.0112	0	18.3353	-18.3353	11.2785	-11.2785										681.877	4.29421	209.288	29.4954	217.925	4.31545	217.925	4.31545	209.288	4.29421	217.925	4.31545
6.5625		0.862612	0.0262926	0.824257	0.026546	862.612	26.2926	824.257	26.546	0.959272	0.0170553	0.960604	0.0164331	0	0	0	0	459.644	0.24909	590.658	0.325422	459.644	0.24909	590.658	0.325422					0.888905	0.850803	0.44075	1	894.531	58.7348	0.598662	1.49574	0	0	250	0.0036029	0.0108572	0.0116149	0.0116149	3.1079	0.285463	9.57366	0.308329	157.41	27.7967					0	4.46211	22.8864	0	0	13.5451	25.5002	0				0.139813	-0.172773			111.095	149.197			171.346	33.747			0.25	862.612	26.2926	0	0	0	0	535.522	357.142	87.8521	27.7967	0.0625		0	0.00517279	0.87045	0	0	0.0164331	0.960604	0					0	18.4243	-18.4243	0	0	11.9551	-11.9551	0	0	4.46211	22.8864	0	0	13.5451	25.5002	0	18.4243	-18.4243	11.9551	-11.9551										825.341	4.32271	243.13	30.1853	250.995	4.29378	250.995	4.29378	243.13	4.32271	250.995	4.29378
6.625		0.892298	0.0251388	0.861322	0.0257999	892.297	25.1388	861.322	25.7999	0.963789	0.0152031	0.964901	0.0145815	0	0	0	0	355.018	0.157775	469.058	0.212323	355.018	0.157775	469.058	0.212323					0.917436	0.887122	0.31005	1	924.411	58.7504	0.637633	1.52332	0	0	250	0.00304662	0.00970651	0.0103653	0.0103653	2.71849	0.24401	8.92787	0.267424	124.397	27.7027					0	3.92279	22.1744	0	0	12.5594	24.8943	0				0.172488	-0.172832			82.5637	112.878			188.115	34.5825			0.25	892.297	25.1388	0	0	0	0	589.435	401.217	89.4954	27.7027	0.0625		0	0.00439628	0.882077	0	0	0.0145815	0.964901	0					0	18.2516	-18.2516	0	0	12.335	-12.335	0	0	3.92279	22.1744	0	0	12.5594	24.8943	0	18.2516	-18.2516	12.335	-12.335										977.357	4.3422	275.27	30.8004	282.163	4.26402	282.163	4.26402	275.27	4.3422	282.163	4.26402
6.6875		0.915457	0.0239927	0.890851	0.0250255	915.457	23.9927	890.852	25.0255	0.966965	0.0138922	0.967952	0.013247	0	0	0	0	268	0.10091	362.697	0.13944	268	0.10091	362.697	0.13944					0.93945	0.915877	0.180097	1	947.74	58.7603	0.680781	1.5498	0	0	250	0.00264144	0.0088909	0.00948947	0.00948947	2.41812	0.213317	8.45371	0.237479	80.9017	27.5424					0	3.50044	21.3605	0	0	11.8011	24.2235	0				0.204976	-0.172959			60.5503	84.123			202.287	35.426			0.25	915.457	23.9927	0	0	0	0	645.204	449.211	91.0666	27.5424	0.0625		0	0.00382371	0.890293	0	0	0.013247	0.967952	0					0	17.8601	-17.8601	0	0	12.4224	-12.4224	0	0	3.50044	21.3605	0	0	11.8011	24.2235	0	17.8601	-17.8601	12.4224	-12.4224										1128.39	4.35424	303.077	31.347	308.912	4.22765	308.912	4.22765	303.077	4.35424	308.912	4.22765
