Time	a	Adopter Fraction[eu,p1]	Adopter Fraction[eu,p2]	Adopter Fraction[sp,p1]	Adopter Fraction[sp,p2]	Adopters[eu,p1]	Adopters[eu,p2]	Adopters[sp,p1]	Adopters[sp,p2]	Adoption Fraction[eu,p1]	Adoption Fraction[eu,p2]	Adoption Fraction[sp,p1]	Adoption Fraction[sp,p2]	Adoption from Advertising[eu,p1]	Adoption from Advertising[eu,p2]	Adoption from Advertising[sp,p1]	Adoption from Advertising[sp,p2]	Adoption from Word of Mouth[eu,p1]	Adoption from Word of Mouth[eu,p2]	Adoption from Word of Mouth[sp,p1]	Adoption from Word of Mouth[sp,p2]	Adoption Rate[eu,p1]	Adoption Rate[eu,p2]	Adoption Rate[sp,p1]	Adoption Rate[sp,p2]	af ref	alpha	beta	c	Combined adopter fraction[eu]	Combined adopter fraction[sp]	Competitive Effort[p1]	Competitive Effort[p2]	Cumulative Adopters[eu,p1]	Cumulative Adopters[eu,p2]	Data per User[p1]	Data per User[p2]	Data Rate from Switchers[p1]	Data Rate from Switchers[p2]	Data REF	Discard Fraction[eu,p1]	Discard Fraction[eu,p2]	Discard Fraction[sp,p1]	Discard Fraction[sp,p2]	Discard Rate[eu,p1]	Discard Rate[eu,p2]	Discard Rate[sp,p1]	Discard Rate[sp,p2]	Expenses[p1]	Expenses[p2]	F0	FINAL TIME	gamma	gamma'	Indicated Switchers[eu,p1,p1]	Indicated Switchers[eu,p1,p2]	Indicated Switchers[eu,p2,p1]	Indicated Switchers[eu,p2,p2]	Indicated Switchers[sp,p1,p1]	Indicated Switchers[sp,p1,p2]	Indicated Switchers[sp,p2,p1]	Indicated Switchers[sp,p2,p2]	Initial Adopters	INITIAL TIME	M ref	MS Gap[eu,p1]	MS Gap[eu,p2]	N	p ref	Potential Adopters[eu]	Potential Adopters[sp]	Q0	qe	Quality[p1]	Quality[p2]	ra	re	Ref Data per User	Resource Accumulation[p1]	Resource Accumulation[p2]	Resource Depletion[p1,dres]	Resource Depletion[p1,fres]	Resource Depletion[p2,dres]	Resource Depletion[p2,fres]	Resources[p1,dres]	Resources[p1,fres]	Resources[p2,dres]	Resources[p2,fres]	SAVEPER	SWITCH DISCARDS	Switch Fraction[eu,p1,p1]	Switch Fraction[eu,p1,p2]	Switch Fraction[eu,p2,p1]	Switch Fraction[eu,p2,p2]	Switch Fraction[sp,p1,p1]	Switch Fraction[sp,p1,p2]	Switch Fraction[sp,p2,p1]	Switch Fraction[sp,p2,p2]	SWITCH FULL CE	SWITCH OPEN	SWITCH SP SWITCHERS	SWITCH USER DATA VALUE	Switcher Net Inflow[eu,p1,p1]	Switcher Net Inflow[eu,p1,p2]	Switcher Net Inflow[eu,p2,p1]	Switcher Net Inflow[eu,p2,p2]	Switcher Net Inflow[sp,p1,p1]	Switcher Net Inflow[sp,p1,p2]	Switcher Net Inflow[sp,p2,p1]	Switcher Net Inflow[sp,p2,p2]	Switchers[eu,p1,p1]	Switchers[eu,p1,p2]	Switchers[eu,p2,p1]	Switchers[eu,p2,p2]	Switchers[sp,p1,p1]	Switchers[sp,p1,p2]	Switchers[sp,p2,p1]	Switchers[sp,p2,p2]	Switching Rate[eu,p1]	Switching Rate[eu,p2]	Switching Rate[sp,p1]	Switching Rate[sp,p2]	T	T ref	T0[p1]	T0[p2]	tau	tau'	theta	TIME STEP	V ref	Value to Adopters[eu,p1,p1]	Value to Adopters[eu,p1,p2]	Value to Adopters[eu,p2,p1]	Value to Adopters[eu,p2,p2]	Value to Adopters[sp,p1,p1]	Value to Adopters[sp,p1,p2]	Value to Adopters[sp,p2,p1]	Value to Adopters[sp,p2,p2]	Value to Non Adopters[eu,p1]	Value to Non Adopters[eu,p2]	Value to Non Adopters[sp,p1]	Value to Non Adopters[sp,p2]
1.25		0.00251733	0.00241474	0.00246764	0.00238206	2.51733	2.41474	2.46764	2.38206	0.0196995	0.0153495	0.0199679	0.0154901	4.97534	4.97534	4.97575	4.97575	0.246728	0.184412	0.245173	0.183597	5.22207	5.15975	5.22092	5.15935					0.00493208	0.0048497	1	1	6.33923	5.67409	0.318153	0.301782	0	0	250	0.889201	0.900051	0.931512	0.931512	4.47683	4.34679	4.59728	4.43784	138.872	138.721					0	0.0753899	0.0934078	0	0	0.076448	0.0951296	0				-0.198657	-0.198808			995.068	995.15			5.04409	4.02859			0.25	2.51733	2.41474	0	0	0	0	2.01685	138.872	1.71234	138.721	0.0625		0	0.0149741	0.0193411	0	0	0.0154901	0.0199679	0					0	0.018018	-0.018018	0	0	0.0186817	-0.0186817	0	0	0.0753899	0.0934078	0	0	0.076448	0.0951296	0	0.018018	-0.018018	0.0186817	-0.0186817										0.278373	0.0954424	0.12249	0.210654	0.124212	0.0963572	0.124212	0.0963572	0.12249	0.0954424	0.124212	0.0963572
1.3125		0.00256504	0.00246443	0.00250779	0.00242599	2.56504	2.46443	2.50779	2.42599	0.0210426	0.0165259	0.0213666	0.0167001	4.97485	4.97485	4.97533	4.97533	0.268517	0.202611	0.266593	0.201572	5.24337	5.17746	5.24192	5.1769					0.00502947	0.00493378	1	1	6.66674	5.99658	0.326124	0.31072	0	0	250	0.88097	0.892257	0.926658	0.926658	4.51944	4.39781	4.64772	4.49613	130.35	130.202					0	0.0825143	0.101628	0	0	0.0837608	0.10367	0				-0.198584	-0.198732			994.971	995.066			5.3414	4.29343			0.25	2.56504	2.46443	0	0	0	0	2.17418	130.35	1.86326	130.202	0.0625		0	0.0160844	0.020619	0	0	0.0167001	0.0213666	0					0	0.019114	-0.019114	0	0	0.0199095	-0.0199095	0	0	0.0825143	0.101628	0	0	0.0837608	0.10367	0	0.019114	-0.019114	0.0199095	-0.0199095										0.302312	0.103026	0.131184	0.231075	0.133273	0.104166	0.133273	0.104166	0.131184	0.103026	0.133273	0.104166
1.375		0.00261148	0.00251196	0.00254617	0.00246729	2.61148	2.51196	2.54617	2.46729	0.02238	0.0177031	0.0227661	0.0179157	4.97438	4.97438	4.97493	4.97493	0.290727	0.221209	0.288378	0.219909	5.26511	5.19559	5.26331	5.19484					0.00512344	0.00501346	1	1	6.99564	6.32017	0.333707	0.319182	0	0	250	0.872787	0.884482	0.921817	0.921817	4.55853	4.44357	4.6942	4.54879	122.364	122.219					0	0.0897807	0.10995	0	0	0.0912329	0.112341	0				-0.198512	-0.198657			994.877	994.987			5.63553	4.55714			0.25	2.61148	2.51196	0	0	0	0	2.3345	122.364	2.01729	122.219	0.0625		0	0.0171896	0.0218853	0	0	0.0179157	0.0227661	0					0	0.0201695	-0.0201695	0	0	0.0211083	-0.0211083	0	0	0.0897807	0.10995	0	0	0.0912329	0.112341	0	0.0201695	-0.0201695	0.0211083	-0.0211083										0.326612	0.110654	0.139887	0.25193	0.142389	0.112053	0.142389	0.112053	0.139887	0.110654	0.142389	0.112053
1.4375		0.0026569	0.0025577	0.00258306	0.00250635	2.6569	2.5577	2.58306	2.50635	0.0237086	0.0188774	0.0241631	0.0191331	4.97393	4.97393	4.97455	4.97455	0.313315	0.240155	0.310485	0.238551	5.28724	5.21408	5.28504	5.2131					0.0052146	0.00508941	1	1	7.32597	6.64489	0.34094	0.327211	0	0	250	0.864676	0.876752	0.917001	0.917001	4.59472	4.48494	4.73733	4.59666	114.879	114.737					0	0.0971688	0.118355	0	0	0.0988436	0.121123	0				-0.198442	-0.198584			994.785	994.911			5.92574	4.81884			0.25	2.6569	2.5577	0	0	0	0	2.49771	114.879	2.17428	114.737	0.0625		0	0.0182861	0.023137	0	0	0.0191331	0.0241631	0					0	0.0211861	-0.0211861	0	0	0.0222789	-0.0222789	0	0	0.0971688	0.118355	0	0	0.0988436	0.121123	0	0.0211861	-0.0211861	0.0222789	-0.0222789										0.351205	0.118302	0.148579	0.273141	0.15154	0.119994	0.15154	0.119994	0.148579	0.118302	0.15154	0.119994
1.5		0.00270151	0.00260195	0.00261868	0.00254349	2.70151	2.60195	2.61868	2.54349	0.0250258	0.0200453	0.025555	0.020349	4.97348	4.97348	4.97419	4.97419	0.336244	0.259401	0.332875	0.257451	5.30973	5.23288	5.30706	5.23164					0.00530346	0.00516217	1	1	7.65775	6.97077	0.347853	0.334847	0	0	250	0.856659	0.869091	0.912221	0.912221	4.62854	4.52266	4.77763	4.64045	107.865	107.726					0	0.104661	0.126827	0	0	0.106575	0.129998	0				-0.198373	-0.198512			994.697	994.838			6.2114	5.07775			0.25	2.70151	2.60195	0	0	0	0	2.66377	107.865	2.33414	107.726	0.0625		0	0.0193708	0.0243715	0	0	0.020349	0.025555	0					0	0.0221661	-0.0221661	0	0	0.0234227	-0.0234227	0	0	0.104661	0.126827	0	0	0.106575	0.129998	0	0.0221661	-0.0221661	0.0234227	-0.0234227										0.37603	0.125948	0.157242	0.294642	0.160707	0.127968	0.160707	0.127968	0.157242	0.125948	0.160707	0.127968
1.5625		0.00274547	0.00264495	0.00265323	0.00257897	2.74547	2.64495	2.65323	2.57897	0.0263293	0.0212042	0.0269393	0.0215606	4.97305	4.97305	4.97384	4.97384	0.359483	0.278908	0.355512	0.276566	5.33253	5.25196	5.32935	5.2504					0.00539042	0.00523221	1	1	7.99099	7.29783	0.354476	0.342124	0	0	250	0.848751	0.861517	0.907487	0.907487	4.66043	4.55734	4.81555	4.68077	101.293	101.156					0	0.11224	0.135352	0	0	0.11441	0.138952	0				-0.198306	-0.198443			994.61	994.768			6.49198	5.33321			0.25	2.74547	2.64495	0	0	0	0	2.83261	101.293	2.49676	101.156	0.0625		0	0.020441	0.0255868	0	0	0.0215606	0.0269393	0					0	0.0231115	-0.0231115	0	0	0.0245412	-0.0245412	0	0	0.11224	0.135352	0	0	0.11441	0.138952	0	0.0231115	-0.0231115	0.0245412	-0.0245412										0.401033	0.133574	0.16586	0.31637	0.169875	0.135957	0.169875	0.135957	0.16586	0.133574	0.169875	0.135957
1.625		0.00278892	0.00268692	0.00268688	0.00261304	2.78892	2.68692	2.68688	2.61304	0.0276172	0.0223516	0.0283141	0.0227654	4.97262	4.97262	4.9735	4.9735	0.383002	0.29864	0.378367	0.295859	5.35562	5.27126	5.35187	5.26936					0.00547584	0.00529992	1	1	8.32572	7.62608	0.360834	0.349075	0	0	250	0.840966	0.854047	0.902806	0.902806	4.69077	4.58951	4.85146	4.71814	95.1333	94.9986					0	0.119894	0.143919	0	0	0.122336	0.147972	0				-0.19824	-0.198375			994.524	994.7			6.76704	5.58467			0.25	2.78892	2.68692	0	0	0	0	3.00421	95.1333	2.66207	94.9986	0.0625		0	0.0214948	0.0267814	0	0	0.0227654	0.0283141	0					0	0.0240248	-0.0240248	0	0	0.025636	-0.025636	0	0	0.119894	0.143919	0	0	0.122336	0.147972	0	0.0240248	-0.0240248	0.025636	-0.025636										0.426164	0.141163	0.174419	0.338269	0.179029	0.143945	0.179029	0.143945	0.174419	0.141163	0.179029	0.143945
1.6875		0.00283197	0.00272803	0.00271976	0.00264589	2.83197	2.72803	2.71976	2.64589	0.0288881	0.0234855	0.0296776	0.0239615	4.9722	4.9722	4.97317	4.97317	0.406777	0.318565	0.401414	0.315297	5.37898	5.29076	5.37459	5.28847					0.00556	0.00536565	1	1	8.66195	7.95553	0.366951	0.355728	0	0	250	0.833314	0.846693	0.898183	0.898183	4.71985	4.61961	4.88568	4.75299	89.3618	89.2291					0	0.12761	0.152518	0	0	0.130339	0.157047	0				-0.198176	-0.198308			994.44	994.634			7.03623	5.83167			0.25	2.83197	2.72803	0	0	0	0	3.17851	89.3618	2.83	89.2291	0.0625		0	0.0225302	0.0279539	0	0	0.0239615	0.0296776	0					0	0.0249083	-0.0249083	0	0	0.0267085	-0.0267085	0	0	0.12761	0.152518	0	0	0.130339	0.157047	0	0.0249083	-0.0249083	0.0267085	-0.0267085										0.451381	0.148701	0.182908	0.36029	0.188158	0.151918	0.188158	0.151918	0.182908	0.148701	0.188158	0.151918
1.75		0.00287472	0.00276842	0.00275198	0.00267769	2.87472	2.76842	2.75198	2.67769	0.0301405	0.0246044	0.0310283	0.025147	4.97178	4.97178	4.97285	4.97285	0.430784	0.338655	0.424629	0.334851	5.40257	5.31044	5.39748	5.3077					0.00564315	0.00542967	1	1	8.99969	8.2862	0.372847	0.362109	0	0	250	0.825805	0.839465	0.893625	0.893625	4.74792	4.64798	4.91848	4.7857	83.9537	83.8228					0	0.135376	0.161141	0	0	0.138408	0.166168	0				-0.198113	-0.198244			994.357	994.57			7.29928	6.07382			0.25	2.87472	2.76842	0	0	0	0	3.35551	83.9537	3.00051	83.8228	0.0625		0	0.023546	0.0291033	0	0	0.025147	0.0310283	0					0	0.0257642	-0.0257642	0	0	0.0277604	-0.0277604	0	0	0.135376	0.161141	0	0	0.138408	0.166168	0	0.0257642	-0.0257642	0.0277604	-0.0277604										0.476645	0.156176	0.191317	0.382387	0.197251	0.159862	0.197251	0.159862	0.191317	0.156176	0.197251	0.159862
1.8125		0.00291725	0.00280821	0.00278366	0.00270858	2.91725	2.80821	2.78366	2.70858	0.0313736	0.0257068	0.032365	0.0263203	4.97137	4.97137	4.97254	4.97254	0.455004	0.358884	0.447991	0.354495	5.42638	5.33026	5.42053	5.32703					0.00572546	0.00549224	1	1	9.33896	8.6181	0.378541	0.36824	0	0	250	0.818442	0.832372	0.889136	0.889136	4.7752	4.67495	4.9501	4.81659	78.8863	78.7569					0	0.143184	0.169779	0	0	0.146533	0.175326	0				-0.198051	-0.19818			994.275	994.508			7.55596	6.3108			0.25	2.91725	2.80821	0	0	0	0	3.53518	78.8863	3.17353	78.7569	0.0625		0	0.024541	0.030229	0	0	0.0263203	0.032365	0					0	0.0265946	-0.0265946	0	0	0.0287932	-0.0287932	0	0	0.143184	0.169779	0	0	0.146533	0.175326	0	0.0265946	-0.0265946	0.0287932	-0.0287932										0.501921	0.163578	0.199637	0.404522	0.206297	0.167767	0.206297	0.167767	0.199637	0.163578	0.206297	0.167767
1.875		0.00295961	0.00284751	0.00281486	0.00273868	2.95961	2.84751	2.81486	2.73868	0.0325866	0.0267917	0.0336866	0.0274802	4.97096	4.97096	4.97223	4.97223	0.479418	0.379232	0.471482	0.374207	5.45038	5.3502	5.44371	5.34644					0.00580712	0.00555354	1	1	9.67977	8.95125	0.384049	0.374143	0	0	250	0.811232	0.825418	0.884718	0.884718	4.80186	4.70077	4.98071	4.84592	74.1382	74.0101					0	0.151026	0.178427	0	0	0.154706	0.184514	0				-0.197991	-0.198119			994.193	994.446			7.80611	6.54238			0.25	2.95961	2.84751	0	0	0	0	3.71751	74.1382	3.34905	74.0101	0.0625		0	0.0255144	0.0313304	0	0	0.0274802	0.0336866	0					0	0.0274016	-0.0274016	0	0	0.0298084	-0.0298084	0	0	0.151026	0.178427	0	0	0.154706	0.184514	0	0.0274016	-0.0274016	0.0298084	-0.0298084										0.52718	0.170898	0.207862	0.426658	0.215288	0.175623	0.215288	0.175623	0.207862	0.170898	0.215288	0.175623
1.9375		0.00300186	0.00288638	0.00284566	0.0027681	3.00186	2.88638	2.84566	2.7681	0.0337789	0.0278581	0.0349923	0.0286255	4.97056	4.97056	4.97193	4.97193	0.504011	0.399678	0.495085	0.393968	5.47457	5.37024	5.46702	5.3659					0.00588824	0.00561376	1	1	10.0221	9.28563	0.389387	0.379836	0	0	250	0.804177	0.81861	0.880375	0.880375	4.82805	4.72564	5.01049	4.87393	69.6895	69.5625					0	0.158892	0.187079	0	0	0.162917	0.193724	0				-0.197931	-0.198058			994.112	994.386			8.04964	6.76835			0.25	3.00186	2.88638	0	0	0	0	3.90249	69.6895	3.52701	69.5625	0.0625		0	0.0264657	0.0324072	0	0	0.0286255	0.0349923	0					0	0.0281871	-0.0281871	0	0	0.0308073	-0.0308073	0	0	0.158892	0.187079	0	0	0.162917	0.193724	0	0.0281871	-0.0281871	0.0308073	-0.0308073										0.552394	0.178128	0.215986	0.448765	0.224218	0.183422	0.224218	0.183422	0.215986	0.178128	0.224218	0.183422
2		0.00304403	0.00292491	0.00287612	0.00279692	3.04403	2.92491	2.87612	2.79692	0.03495	0.0289054	0.0362813	0.0297555	4.97016	4.97016	4.97163	4.97163	0.528768	0.420205	0.518786	0.413759	5.49892	5.39036	5.49042	5.38539					0.00596893	0.00567304	1	1	10.3661	9.62127	0.394567	0.385335	0	0	250	0.797278	0.811948	0.876108	0.876108	4.85387	4.74975	5.03958	4.90081	65.5216	65.3952					0	0.166778	0.195731	0	0	0.171161	0.202952	0				-0.197873	-0.197999			994.031	994.327			8.28646	6.98858			0.25	3.04403	2.92491	0	0	0	0	4.0901	65.5216	3.70741	65.3952	0.0625		0	0.0273943	0.0334592	0	0	0.0297555	0.0362813	0					0	0.0289527	-0.0289527	0	0	0.0317912	-0.0317912	0	0	0.166778	0.195731	0	0	0.171161	0.202952	0	0.0289527	-0.0289527	0.0317912	-0.0317912										0.577541	0.185262	0.224004	0.470814	0.233079	0.191156	0.233079	0.191156	0.224004	0.185262	0.233079	0.191156
2.0625		0.00308615	0.00296314	0.00290628	0.00282522	3.08615	2.96314	2.90628	2.82522	0.0360996	0.029933	0.0375531	0.0308693	4.96975	4.96975	4.97134	4.97134	0.553674	0.440796	0.542571	0.433565	5.52343	5.41055	5.51391	5.40491					0.00604929	0.00573151	1	1	10.7115	9.95817	0.399602	0.390656	0	0	250	0.790536	0.805435	0.871919	0.871919	4.87942	4.77323	5.06808	4.92673	61.6167	61.4908					0	0.174677	0.204377	0	0	0.17943	0.212192	0				-0.197816	-0.197941			993.951	994.268			8.51657	7.20298			0.25	3.08615	2.96314	0	0	0	0	4.28035	61.6167	3.89022	61.4908	0.0625		0	0.0283001	0.0344865	0	0	0.0308693	0.0375531	0					0	0.0297001	-0.0297001	0	0	0.0327615	-0.0327615	0	0	0.174677	0.204377	0	0	0.17943	0.212192	0	0.0297001	-0.0297001	0.0327615	-0.0327615										0.6026	0.192296	0.231911	0.492782	0.241867	0.19882	0.241867	0.19882	0.231911	0.192296	0.241867	0.19882
2.125		0.00312826	0.00300111	0.00293619	0.00285306	3.12826	3.00111	2.93619	2.85306	0.0372276	0.0309407	0.0388072	0.0319664	4.96935	4.96935	4.97105	4.97105	0.578719	0.461437	0.566429	0.453371	5.54807	5.43079	5.53748	5.42442					0.00612937	0.00578926	1	1	11.0586	10.2963	0.404502	0.395813	0	0	250	0.783949	0.799072	0.867808	0.867808	4.90479	4.79621	5.09611	4.95182	57.9586	57.8328					0	0.182583	0.213014	0	0	0.187719	0.221439	0				-0.197759	-0.197885			993.871	994.211			8.73995	7.41148			0.25	3.12826	3.00111	0	0	0	0	4.47324	57.9586	4.07542	57.8328	0.0625		0	0.0291829	0.0354891	0	0	0.0319664	0.0388072	0					0	0.0304308	-0.0304308	0	0	0.0337192	-0.0337192	0	0	0.182583	0.213014	0	0	0.187719	0.221439	0	0.0304308	-0.0304308	0.0337192	-0.0337192										0.627553	0.199225	0.239706	0.514648	0.250577	0.206407	0.250577	0.206407	0.239706	0.199225	0.250577	0.206407
2.1875		0.00317036	0.00303887	0.00296589	0.00288049	3.17036	3.03887	2.96589	2.88049	0.038334	0.0319282	0.0400433	0.0330463	4.96895	4.96895	4.97077	4.97077	0.603891	0.482116	0.590348	0.473166	5.57284	5.45107	5.56112	5.44393					0.00620924	0.00584638	1	1	11.4073	10.6358	0.409279	0.400817	0	0	250	0.777518	0.792858	0.863777	0.863777	4.93003	4.81879	5.12373	4.97621	54.5317	54.4058					0	0.190493	0.221639	0	0	0.196023	0.230689	0				-0.197704	-0.19783			993.791	994.154			8.95666	7.61407			0.25	3.17036	3.03887	0	0	0	0	4.66875	54.5317	4.26299	54.4058	0.0625		0	0.0300428	0.0364673	0	0	0.0330463	0.0400433	0					0	0.031146	-0.031146	0	0	0.0346654	-0.0346654	0	0	0.190493	0.221639	0	0	0.196023	0.230689	0	0.031146	-0.031146	0.0346654	-0.0346654										0.652386	0.206046	0.247386	0.536393	0.259205	0.213913	0.259205	0.213913	0.247386	0.206046	0.259205	0.213913
2.25		0.00321249	0.00307644	0.00299539	0.00290756	3.21249	3.07644	2.99539	2.90756	0.0394188	0.0328953	0.0412612	0.0341087	4.96856	4.96856	4.97049	4.97049	0.62918	0.50282	0.61432	0.492938	5.59774	5.47138	5.58481	5.46342					0.00628893	0.00590295	1	1	11.7575	10.9764	0.413939	0.405679	0	0	250	0.77124	0.786792	0.859825	0.859825	4.9552	4.84104	5.15102	4.99998	51.3216	51.1954					0	0.198402	0.230249	0	0	0.204338	0.239939	0				-0.197649	-0.197775			993.711	994.097			9.16675	7.81076			0.25	3.21249	3.07644	0	0	0	0	4.8669	51.3216	4.45292	51.1954	0.0625		0	0.0308798	0.0374213	0	0	0.0341087	0.0412612	0					0	0.0318469	-0.0318469	0	0	0.0356011	-0.0356011	0	0	0.198402	0.230249	0	0	0.204338	0.239939	0	0.0318469	-0.0318469	0.0356011	-0.0356011										0.677084	0.212757	0.254949	0.558002	0.267748	0.221334	0.267748	0.221334	0.254949	0.212757	0.267748	0.221334
2.3125		0.00325464	0.00311385	0.00302473	0.0029343	3.25464	3.11385	3.02473	2.9343	0.0404821	0.0338421	0.0424608	0.0351533	4.96816	4.96816	4.9702	4.9702	0.654577	0.52354	0.638335	0.512678	5.62274	5.4917	5.60854	5.48288					0.00636849	0.00595903	1	1	12.1094	11.3184	0.418493	0.410411	0	0	250	0.765112	0.780873	0.855952	0.855952	4.98033	4.86304	5.17804	5.02324	48.3148	48.188					0	0.206307	0.238841	0	0	0.212658	0.249185	0				-0.197595	-0.197722			993.632	994.041			9.37032	8.00157			0.25	3.25464	3.11385	0	0	0	0	5.06768	48.3148	4.64519	48.188	0.0625		0	0.0316943	0.0383514	0	0	0.0351533	0.0424608	0					0	0.0325346	-0.0325346	0	0	0.0365272	-0.0365272	0	0	0.206307	0.238841	0	0	0.212658	0.249185	0	0.0325346	-0.0325346	0.0365272	-0.0365272										0.701636	0.219356	0.262395	0.57946	0.276202	0.228668	0.276202	0.228668	0.262395	0.219356	0.276202	0.228668
2.375		0.00329682	0.00315111	0.00305392	0.00296074	3.29682	3.15111	3.05392	2.96074	0.0415241	0.0347685	0.043642	0.0361799	4.96776	4.96776	4.96993	4.96993	0.680074	0.544265	0.662387	0.532376	5.64783	5.51202	5.63231	5.5023					0.00644793	0.00601466	1	1	12.4628	11.6616	0.422946	0.41502	0	0	250	0.759133	0.775098	0.852157	0.852157	5.00545	4.88483	5.20483	5.04604	45.4985	45.3708					0	0.214203	0.247414	0	0	0.220981	0.258426	0				-0.197542	-0.19767			993.552	993.985			9.56745	8.18657			0.25	3.29682	3.15111	0	0	0	0	5.2711	45.4985	4.83981	45.3708	0.0625		0	0.0324864	0.0392582	0	0	0.0361799	0.043642	0					0	0.0332101	-0.0332101	0	0	0.0374447	-0.0374447	0	0	0.214203	0.247414	0	0	0.220981	0.258426	0	0.0332101	-0.0332101	0.0374447	-0.0374447										0.726034	0.225841	0.269723	0.600756	0.284567	0.23591	0.284567	0.23591	0.269723	0.225841	0.284567	0.23591
2.4375		0.00333904	0.00318823	0.00308297	0.00298692	3.33904	3.18823	3.08297	2.98692	0.0425451	0.0356749	0.0448048	0.0371885	4.96736	4.96736	4.96965	4.96965	0.705663	0.564986	0.686468	0.552025	5.67303	5.53235	5.65612	5.52168					0.00652728	0.00606989	1	1	12.8179	12.0061	0.427305	0.419515	0	0	250	0.753299	0.769465	0.84844	0.84844	5.0306	4.90647	5.23144	5.06845	42.8609	42.7321					0	0.22209	0.255964	0	0	0.229303	0.267657	0				-0.19749	-0.197618			993.473	993.93			9.75828	8.36582			0.25	3.33904	3.18823	0	0	0	0	5.47715	42.8609	5.03675	42.7321	0.0625		0	0.0332565	0.040142	0	0	0.0371885	0.0448048	0					0	0.0338742	-0.0338742	0	0	0.0383541	-0.0383541	0	0	0.22209	0.255964	0	0	0.229303	0.267657	0	0.0338742	-0.0338742	0.0383541	-0.0383541										0.75027	0.232213	0.276932	0.62188	0.29284	0.243061	0.29284	0.243061	0.276932	0.232213	0.29284	0.243061
2.5		0.00338131	0.00322523	0.00311191	0.00301285	3.38131	3.22523	3.11191	3.01285	0.0435453	0.0365612	0.0459493	0.0381791	4.96697	4.96697	4.96938	4.96938	0.731338	0.585697	0.710573	0.571617	5.69831	5.55266	5.67995	5.54099					0.00660655	0.00612476	1	1	13.1746	12.3519	0.431577	0.423903	0	0	250	0.747606	0.763972	0.8448	0.8448	5.05578	4.92797	5.25789	5.09051	40.3908	40.2606					0	0.229963	0.264491	0	0	0.23762	0.276877	0				-0.197438	-0.197568			993.393	993.875			9.94294	8.53944			0.25	3.38131	3.22523	0	0	0	0	5.68584	40.3908	5.23602	40.2606	0.0625		0	0.034005	0.0410034	0	0	0.0381791	0.0459493	0					0	0.0345277	-0.0345277	0	0	0.0392564	-0.0392564	0	0	0.229963	0.264491	0	0	0.23762	0.276877	0	0.0345277	-0.0345277	0.0392564	-0.0392564										0.774337	0.23847	0.284024	0.642824	0.30102	0.250117	0.30102	0.250117	0.284024	0.23847	0.30102	0.250117
2.5625		0.00342363	0.00326212	0.00314075	0.00303855	3.42363	3.26212	3.14075	3.03855	0.0445252	0.0374279	0.0470757	0.0391518	4.96657	4.96657	4.9691	4.9691	0.757093	0.606389	0.734696	0.591148	5.72366	5.57296	5.7038	5.56025					0.00668575	0.0061793	1	1	13.5329	12.699	0.435766	0.428192	0	0	250	0.742052	0.758614	0.841235	0.841235	5.08102	4.94937	5.28421	5.11227	38.0777	37.9459					0	0.237821	0.272992	0	0	0.245932	0.286084	0				-0.197387	-0.197518			993.314	993.821			10.1216	8.70751			0.25	3.42363	3.26212	0	0	0	0	5.89717	38.0777	5.43759	37.9459	0.0625		0	0.0347323	0.0418428	0	0	0.0391518	0.0470757	0					0	0.0351714	-0.0351714	0	0	0.0401522	-0.0401522	0	0	0.237821	0.272992	0	0	0.245932	0.286084	0	0.0351714	-0.0351714	0.0401522	-0.0401522										0.79823	0.244614	0.290999	0.663582	0.309108	0.257078	0.309108	0.257078	0.290999	0.244614	0.309108	0.257078
2.625		0.00346599	0.00329889	0.00316948	0.00306404	3.46599	3.29889	3.16948	3.06404	0.0454851	0.0382751	0.0481841	0.0401066	4.96618	4.96618	4.96883	4.96883	0.782922	0.627057	0.758833	0.610611	5.7491	5.59323	5.72766	5.57944					0.00676489	0.00623352	1	1	13.8928	13.0473	0.439879	0.432388	0	0	250	0.736632	0.753389	0.837744	0.837744	5.10632	4.9707	5.31043	5.13376	35.9118	35.7782					0	0.245662	0.281468	0	0	0.254234	0.295276	0				-0.197336	-0.19747			993.235	993.766			10.2943	8.87017			0.25	3.46599	3.29889	0	0	0	0	6.11115	35.9118	5.64148	35.7782	0.0625		0	0.0354389	0.042661	0	0	0.0401066	0.0481841	0					0	0.0358058	-0.0358058	0	0	0.0410421	-0.0410421	0	0	0.245662	0.281468	0	0	0.254234	0.295276	0	0.0358058	-0.0358058	0.0410421	-0.0410421										0.821947	0.250645	0.297859	0.684148	0.317102	0.263943	0.317102	0.263943	0.297859	0.250645	0.317102	0.263943
